DEPTH,VP,VS,RHO_OLD,GR,NPHI,RHO,SWE,SWX,VPVS,IP,IS,VSH,RHOm,RHOf,PHIE,LFC,K0,RHO_FLUID,K_FLUID,VP_FRMB,VS_FRMB,RHO_FRMB,LFC_B,VP_FRMO,VS_FRMO,RHO_FRMO,LFC_O,VP_FRMG,VS_FRMG,RHO_FRMG,LFC_G,IP_FRMB,IP_FRMO,IP_FRMG,VPVS_FRMB,VPVS_FRMO,VPVS_FRMG,QC_RATIO
2162.3,2535.7,1314.7,2.1006,55.1103,0.3034,2.100499999999999,0.2903989501312321,0.7844330708661317,1.928728987601734,5326.237849999997,2761.527349999999,0.076483848606997,2.66223741577712,0.870023674540682,0.3134321553575308,2,33.176441147669536,0.8700236745406821,1.1646749729514025,2745.662647720259,1293.6399474803864,2.1694476538163427,1,2512.4572361148043,1323.620247254609,2.072283685655508,2,2438.121422638236,1380.0912456050844,1.9061646433160169,3,5956.571389267883,5206.524141307837,4647.460851944353,2.1224318660443093,1.8981707489939241,1.7666378439849248,1.0828026374256652
2162.4524,2504.8,1417.8,2.0998,58.94,0.3053,2.1015720000000027,0.282193696651335,0.7690492449113753,1.766680773028636,5264.017545600007,2979.6087816000045,0.1199320204074918,2.6691891232651983,0.8674800459619139,0.3150437162223653,2,31.293824801883602,0.8674800459619139,1.1568621958532312,2729.324794110273,1394.7283912838532,2.1716755132537915,1,2479.752871404469,1427.188969422656,2.074011961224858,2,2390.728107531847,1488.3577909891808,1.9070387916270044,3,5927.207823085726,5143.037116174555,4559.211241296249,1.9568862376121265,1.737508434084667,1.6062858823367598,1.0896378130430664
2162.6047,2498.9,1417.8,2.1059,55.4306,0.299,2.1059530000000004,0.2697614678899121,0.7923145478374696,1.762519396247708,5262.565951700001,2985.820163400001,0.0801176709501827,2.662818827352029,0.8636260550458728,0.3095087063062472,2,33.033241114671,0.8636260550458728,1.14522234290118,2738.2837007793764,1394.787661106692,2.1760177068441937,1,2473.018368299697,1426.5938033208824,2.0800700078892573,2,2371.464496071574,1486.4082677909878,1.9160303935469463,3,5958.553819258771,5144.051336859429,4543.798051690629,1.963226215097637,1.7335126246468375,1.5954327942456246,1.0957956303891216
2162.7571,2474.0,1377.6,2.1047,57.1276,0.2989,2.1038580000000016,0.2653191070256054,0.8036178594878916,1.7958768873403022,5204.944692000004,2898.2747808000013,0.0993702357843576,2.665899237725497,0.8622489231779378,0.3116131953030385,2,32.17971901786284,0.8622489231779378,1.1411197170182863,2710.019087852556,1354.9362563074826,2.174828240782232,1,2449.221375518132,1386.0686295692503,2.0782281502382904,2,2350.421482044272,1444.6596968756646,1.9130731567276797,3,5893.826045320644,5090.0408087671285,4496.528244294987,2.0001081786961628,1.767027492916623,1.6269724192676516,1.0953997929880985
2162.9097,2463.1,1417.8,2.1006,54.8547,0.2916,2.1003209999999948,0.2669625984252017,0.7842244094487896,1.7372690083227535,5173.300655099987,2977.8351137999925,0.0735840515700994,2.661773448251216,0.8627584055118126,0.312088801323353,2,33.31457015311746,0.8627584055118125,1.142634090100304,2714.1808070177135,1394.4528621768716,2.1712405568346207,1,2435.70782917742,1426.5986855062952,2.074493028424381,2,2323.858154700384,1487.1167561069956,1.909085963723004,3,5893.1394467789805,5052.858910907241,4436.444984821745,1.9464127333645562,1.7073531988521322,1.5626601913785352,1.1019369116226356
2163.062,2470.4,1345.6,2.094,54.0613,0.3105,2.0905900000000024,0.2747675640183807,0.7527747866053976,1.8359096313912011,5164.593536000006,2813.097904000003,0.0645828818945341,2.6603332611031254,0.8651779448456981,0.3173782546520455,2,33.7050101562421,0.8651779448456981,1.1498810884179465,2706.5133326731266,1323.2083402949397,2.1619436314721607,1,2444.6902161149987,1354.385339282525,2.0635563725300266,2,2348.3495901560227,1413.208279032346,1.8953458975644424,3,5851.329263067159,5044.756074325914,4450.934761749358,2.0454173770321398,1.805018221335779,1.6617151378167614,1.095576964326881
2163.2144,2432.5,1317.1999999999996,2.0833,51.8862,0.304,2.081704000000004,0.2914862385320926,0.7116795543905647,1.84672031582144,5063.74498000001,2742.0205088000034,0.0399062444338305,2.6563849991094126,0.8703607339449487,0.3217655047124966,2,34.88312098894776,0.8703607339449486,1.1657181790728373,2678.0491750688043,1295.3946699176001,2.15237633929689,1,2402.7415080515652,1326.4960977051933,2.052629032836016,2,2297.208808062947,1385.289792986861,1.882093315338393,3,5764.169679891649,4931.936977826836,4323.56134159175,2.067361582736136,1.8113445732771103,1.6582875436553046,1.1009451901618927
2163.3667,2444.2,1229.8,2.0739,52.2528,0.3189,2.0709985000000035,0.2984488188976327,0.7100433070866122,1.9874776386404294,5061.934533700009,2546.913955300004,0.0440653430008361,2.657050454880133,0.8725191338582663,0.3284066510777418,2,34.65423616641442,0.8725191338582663,1.1724430290211376,2669.651052556361,1209.1272438330595,2.142420662923097,1,2417.5064737680573,1238.9217747231196,2.040614601088997,2,2332.3063222999303,1295.3988614101272,1.866559076017794,3,5719.515577791141,4933.199008598272,4353.387533942617,2.2079157228260677,1.9512987204606471,1.8004542012342521,1.0922391999657806
2163.5193,2432.0,1015.3,2.0655,52.9645,0.3187,2.064228000000002,0.2901162179908096,0.7195351280367613,2.395351127745494,5020.202496000005,2095.810688400002,0.0521396213700066,2.6583423394192014,0.8699360275771509,0.332203222212554,2,34.24032971397489,0.869936027577151,1.1644040095247847,2633.9961383399436,997.7851252943613,2.1373339607317674,1,2410.8426139975213,1022.7283134681087,2.0343509618458757,2,2348.248810306557,1070.0825004494916,1.858283254073222,3,5629.729398910292,4904.499990644883,4363.711440590041,2.6398430599603055,2.3572659349013882,2.1944558567401744,1.0830576226726742
2163.6716,2382.5,1015.3,2.0608,54.9188,0.3247,2.0620740000000017,0.2753486539724031,0.7302219304004938,2.3465970649069243,4912.891305000004,2093.623732200002,0.0743112698410897,2.6618898031745744,0.8653580827314451,0.3338743181370731,2,33.17156259497408,0.8653580827314451,1.1504243154966298,2593.5758605464566,997.3245481115973,2.1370761669530456,1,2361.325151210836,1022.3895423291912,2.0335751283305528,2,2290.2886991612577,1070.0025031616292,1.856621739717904,3,5542.669158758568,4801.932097403737,4252.199789093029,2.6005334627101186,2.3096139518713223,2.1404517208080756,1.0885942751506639
2163.824,2373.1,1015.3,2.0637,56.9489,0.3202,2.06951999999998,0.2419390563564508,0.7154200524246747,2.337338717620408,4911.177911999952,2101.1836559999792,0.0973428737714719,2.6655748598034354,0.8550011074704997,0.3292077216050634,2,32.15721097940415,0.8550011074705,1.12000316690332,2585.770511823829,996.8388742179577,2.1468834499893297,1,2355.2420604211816,1021.4113894762364,2.04482905629176,2,2283.08625529636,1067.991702082179,1.8703489638410764,3,5551.347917305017,4816.067399749705,4270.16801195335,2.593970378465049,2.3058701760011826,2.1377378221621077,1.0896171724005854
2163.9763,2378.5,735.3,2.0871,61.3099,0.312,2.0938669999999813,0.2071299212598636,0.7571614173227524,3.234734122127023,4980.262659499956,1539.620405099986,0.1468186753282409,2.673490988052518,0.8442102755905578,0.3168589621613856,2,30.202088573729235,0.8442102755905577,1.089973165772661,2556.9762970883503,721.995397892436,2.17174767698629,1,2367.665885554127,738.898612973849,2.073521398716261,2,2321.226229842974,770.7700280461512,1.9055861487707264,3,5553.107333310631,4909.405878706967,4423.296551752066,3.5415409911924294,3.204317674958097,3.011567841742786,1.0750373332303345
2164.1289,2189.5,735.3,2.1054,61.2574,0.3062,2.1064450000000137,0.2032429415627103,0.7739507550886248,2.977696178430573,4612.06132750003,1548.8690085000098,0.1462230597396762,2.6733956895583484,0.8430053118844403,0.3097430452397949,2,30.28440740406235,0.8430053118844403,1.0867195025476872,2433.0704881309707,722.3002165138613,2.1829498868549804,1,2170.811618189532,738.729997099277,2.086929542830644,2,2061.5229490243655,769.6201710265709,1.922765728853553,3,5311.270946775694,4530.330897919731,3963.82567562916,3.3685030580137987,2.9385724509814364,2.6786238545106844,1.1112447993290573
2164.2812,2065.9,735.3,2.1096,61.69300000000001,0.297,2.1063460000000007,0.2256115485564472,0.7484330708661316,2.8096015231878146,4351.500201400002,1548.7962138000007,0.1511649673659382,2.6741863947785496,0.8499395800524986,0.31127388585509,2,30.080555428791378,0.8499395800524987,1.1057139314848103,2349.082585501426,722.5943580136576,2.1810705397570644,1,2038.5446708543,739.1295975964889,2.084575635141986,2,1885.8090816089073,770.2363271762125,1.9196004756387886,3,5123.514822693515,4249.500552011414,3620.000010020405,3.2509008123988514,2.7580341491982807,2.4483512593109324,1.1370746819794888
2164.4336,1997.9,1080.0,2.1006,60.8646,0.307,2.1053679999999715,0.2985666447800144,0.7205528562048626,1.8499074074074076,4206.314727199943,2273.797439999969,0.1417667206313299,2.6726826753010124,0.8725556598818045,0.3151525811465734,2,30.41433964096506,0.8725556598818045,1.1725574995416483,2341.94931194884,1062.8411683466732,2.1738961450439342,1,1943.7617142447457,1087.5601646654563,2.0761988448884967,2,1709.1114908692996,1134.137456170006,1.9091679768808127,3,5091.154581133878,4035.635825853425,3262.9809272866905,2.2034800511085892,1.7872682150349493,1.5069703249560127,1.1722054717197257
