DEPTH,DT,DTS,GR,RHO,VP,VS,VPVS,IP_ORIGINAL,IS,VSH,RHOm,RHOf,PHIE,SWE,LFC,K0,RHO_FLUID,K_FLUID,IP,VP_FRMB,VS_FRMB,RHO_FRMB,LFC_B,VP_FRMO,VS_FRMO,RHO_FRMO,LFC_O,VP_FRMG,VS_FRMG,RHO_FRMG,LFC_G,IP_FRMB,IP_FRMO,IP_FRMG,VPVS_FRMB,VPVS_FRMO,VPVS_FRMG,QC_RATIO
2136.3433,124.918,325.443,99.129,2.284,2440.00064042,936.569537523,2.605253045997216,5572.96146272,2139.1248237,0.654285517905,2.75468568286,1.09,0.282747480626,1.0,4,16.37873402220784,1.09,2.8,5572.96146271928,2440.00064042,936.569537523,2.284,4,2440.00064042,936.569537523,2.284,4,2440.00064042,936.569537523,2.284,4,5572.96146271928,5572.96146271928,5572.96146271928,2.605253045997216,2.605253045997216,2.605253045997216,1.0
2136.4956,124.908,322.94,101.963,2.286,2440.19598424,943.828574967,2.585422871229894,5578.28801998,2157.59212238,0.693243521892,2.7609189635,1.09,0.284226209575,1.0,4,15.48929156942611,1.09,2.8,5578.2880199726405,2440.19598424,943.828574967,2.286,4,2440.19598424,943.828574967,2.286,4,2440.19598424,943.828574967,2.286,4,5578.2880199726405,5578.2880199726405,5578.2880199726405,2.585422871229894,2.585422871229894,2.585422871229894,1.0
2136.6479,125.015,321.196,104.754,2.294,2438.10742711,948.95328709,2.5692596888373145,5593.01843779,2176.89884058,0.73161041996,2.76705766719,1.09,0.282075969388,1.0,4,15.000021130702258,1.09,2.8,5593.018437790341,2438.10742711,948.95328709,2.294,4,2438.10742711,948.95328709,2.294,4,2438.10742711,948.95328709,2.294,4,5593.018437790341,5593.018437790341,5593.018437790341,2.5692596888373145,2.5692596888373145,2.5692596888373145,1.0
2136.8005,125.007,322.531,106.633,2.296,2438.26345725,945.025439415,2.580103514207364,5598.25289784,2169.7784089,0.757440373909,2.77119045983,1.09,0.282651175569,1.0,4,15.000020410111585,1.09,2.8,5598.2528978459995,2438.26345725,945.025439415,2.296,4,2438.26345725,945.025439415,2.296,4,2438.26345725,945.025439415,2.296,4,5598.2528978459995,5598.2528978459995,5598.2528978459995,2.580103514207364,2.580103514207364,2.580103514207364,1.0
2136.9529,124.815,325.747,105.838,2.287,2442.01418099,935.695493742,2.609838561072881,5584.88643192,2139.93559419,0.746511787752,2.76944188604,1.09,0.287263221223,1.0,4,15.000020708905815,1.09,2.8,5584.88643192413,2442.01418099,935.695493742,2.287,4,2442.01418099,935.695493742,2.287,4,2442.01418099,935.695493742,2.287,4,5584.88643192413,5584.88643192413,5584.88643192413,2.609838561072881,2.609838561072881,2.609838561072881,1.0
2137.1052,124.533,327.391,100.286,2.28,2447.54402448,930.996881405,2.6289497562938404,5580.4003758,2122.6728896,0.670190391092,2.75723046257,1.09,0.28624144849,1.0,4,15.953904404313617,1.09,2.8,5580.4003758144,2447.54402448,930.996881405,2.28,4,2447.54402448,930.996881405,2.28,4,2447.54402448,930.996881405,2.28,4,5580.4003758144,5580.4003758144,5580.4003758144,2.6289497562938404,2.6289497562938404,2.6289497562938404,1.0
2137.2576,124.348,325.167,99.088,2.278,2451.18538296,937.364492707,2.6149757133228513,5583.80030238,2135.31631439,0.653721905286,2.75459550485,1.09,0.286313103369,1.0,4,16.318629223938128,1.09,2.8,5583.80030238288,2451.18538296,937.364492707,2.278,4,2451.18538296,937.364492707,2.278,4,2451.18538296,937.364492707,2.278,4,5583.80030238288,5583.80030238288,5583.80030238288,2.6149757133228513,2.6149757133228513,2.6149757133228513,1.0
2137.4099,124.306,320.933,104.262,2.279,2452.01357939,949.730940726,2.5817981432884713,5588.13894744,2164.43681391,0.724847068527,2.76597553096,1.09,0.290562434813,1.0,4,15.000021327866886,1.09,2.8,5588.138947429809,2452.01357939,949.730940726,2.279,4,2452.01357939,949.730940726,2.279,4,2452.01357939,949.730940726,2.279,4,5588.138947429809,5588.138947429809,5588.138947429809,2.5817981432884713,2.5817981432884713,2.5817981432884713,1.0
2137.5625,124.351,319.677,106.805,2.277,2451.12624748,953.462401111,2.5707634035950258,5581.2144655,2171.03388733,0.759804797581,2.77156876761,1.09,0.294111532718,1.0,4,15.000020346597772,1.09,2.8,5581.214465511961,2451.12624748,953.462401111,2.277,4,2451.12624748,953.462401111,2.277,4,2451.12624748,953.462401111,2.277,4,5581.214465511961,5581.214465511961,5581.214465511961,2.5707634035950258,2.5707634035950258,2.5707634035950258,1.0
2137.7148,124.365,321.832,106.658,2.272,2450.85031962,947.077978573,2.5878020343296266,5568.33192619,2151.76116732,0.75778404014,2.77124544642,1.09,0.296949768688,1.0,4,15.000020400855307,1.09,2.8,5568.331926176639,2450.85031962,947.077978573,2.272,4,2450.85031962,947.077978573,2.272,4,2450.85031962,947.077978573,2.272,4,5568.331926176639,5568.331926176639,5568.331926176639,2.5878020343296266,2.5878020343296266,2.5878020343296266,1.0
2137.8672,124.327,322.487,106.412,2.269,2451.59941123,945.154378316,2.5938613495057417,5562.67906408,2144.5552844,0.754402364424,2.77070437831,1.09,0.298508402062,1.0,4,15.000020492303857,1.09,2.8,5562.67906408087,2451.59941123,945.154378316,2.269,4,2451.59941123,945.154378316,2.269,4,2451.59941123,945.154378316,2.269,4,5562.67906408087,5562.67906408087,5562.67906408087,2.5938613495057417,2.5938613495057417,2.5938613495057417,1.0
2138.0195,124.282,323.255,107.939,2.268,2452.48708582,942.908849051,2.600980029287381,5562.24071064,2138.51726965,0.775393497835,2.77406295965,1.09,0.300501211521,1.0,4,15.000019937545238,1.09,2.8,5562.2407106397595,2452.48708582,942.908849051,2.268,4,2452.48708582,942.908849051,2.268,4,2452.48708582,942.908849051,2.268,4,5562.2407106397595,5562.2407106397595,5562.2407106397595,2.600980029287381,2.600980029287381,2.600980029287381,1.0
2138.1721,124.288,323.677,113.322,2.277,2452.36869207,941.679513836,2.604249806900968,5584.04351184,2144.20425301,0.84939171077,2.78590267372,1.09,0.300077758947,1.0,4,15.000018200606604,1.09,2.8,5584.043511843391,2452.36869207,941.679513836,2.277,4,2452.36869207,941.679513836,2.277,4,2452.36869207,941.679513836,2.277,4,5584.043511843391,5584.043511843391,5584.043511843391,2.604249806900968,2.604249806900968,2.604249806900968,1.0
2138.3245,124.368,324.909,115.807,2.291,2450.79120031,938.108824317,2.6124807024327104,5614.76263991,2149.20731651,0.883552134167,2.79136834147,1.09,0.29409759737,1.0,4,15.000017496924478,1.09,2.8,5614.76263991021,2450.79120031,938.108824317,2.291,4,2450.79120031,938.108824317,2.291,4,2450.79120031,938.108824317,2.291,4,5614.76263991021,5614.76263991021,5614.76263991021,2.6124807024327104,2.6124807024327104,2.6124807024327104,1.0
2138.4768,124.433,326.983,112.216,2.298,2449.51098181,932.158552585,2.6277836265270316,5628.97623621,2142.10035384,0.834187916695,2.78347006667,1.09,0.28667177308,1.0,4,15.000018532328024,1.09,2.8,5628.97623619938,2449.51098181,932.158552585,2.298,4,2449.51098181,932.158552585,2.298,4,2449.51098181,932.158552585,2.298,4,5628.97623619938,5628.97623619938,5628.97623619938,2.6277836265270316,2.6277836265270316,2.6277836265270316,1.0
2138.6292,124.428,326.223,107.015,2.296,2449.60941267,934.330197442,2.6217812710929356,5624.3032115,2145.22213333,0.762691593924,2.77203065503,1.09,0.283009500216,1.0,4,15.000020269585754,1.09,2.8,5624.30321149032,2449.60941267,934.330197442,2.296,4,2449.60941267,934.330197442,2.296,4,2449.60941267,934.330197442,2.296,4,5624.30321149032,5624.30321149032,5624.30321149032,2.6217812710929356,2.6217812710929356,2.6217812710929356,1.0
2138.7817,124.478,323.828,103.105,2.294,2448.62545992,941.240411577,2.6014878131055315,5617.14680506,2159.20550416,0.70894219534,2.76343075125,1.09,0.280519974252,1.0,4,15.227000055225302,1.09,2.8,5617.146805056481,2448.62545992,941.240411577,2.294,4,2448.62545992,941.240411577,2.294,4,2448.62545992,941.240411577,2.294,4,5617.146805056481,5617.146805056481,5617.146805056481,2.6014878131055315,2.6014878131055315,2.6014878131055315,1.0
2138.9341,124.547,321.586,99.718,2.296,2447.2689025,947.802454087,2.582045332281195,5618.92940015,2176.15443458,0.662382294316,2.75598116709,1.09,0.276102261044,1.0,4,16.333881975324594,1.09,2.8,5618.929400139999,2447.2689025,947.802454087,2.296,4,2447.2689025,947.802454087,2.296,4,2447.2689025,947.802454087,2.296,4,5618.929400139999,5618.929400139999,5618.929400139999,2.582045332281195,2.582045332281195,2.582045332281195,1.0
2139.0864,124.668,321.222,94.851,2.294,2444.8936375,948.87647795,2.5766195013939748,5608.58600443,2176.72264042,0.595477352395,2.74527637638,1.09,0.272629020037,1.0,4,17.90097241789075,1.09,2.8,5608.586004424999,2444.8936375,948.87647795,2.294,4,2444.8936375,948.87647795,2.294,4,2444.8936375,948.87647795,2.294,4,5608.586004424999,5608.586004424999,5608.586004424999,2.5766195013939748,2.5766195013939748,2.5766195013939748,1.0
2139.2388,124.627,321.507,91.461,2.288,2445.69796272,948.035346042,2.5797539858937393,5595.75693871,2169.10487174,0.548876211423,2.73782019383,1.09,0.272978930294,1.0,4,18.974448659960018,1.09,2.8,5595.756938703359,2445.69796272,948.035346042,2.288,4,2445.69796272,948.035346042,2.288,4,2445.69796272,948.035346042,2.288,4,5595.756938703359,5595.756938703359,5595.756938703359,2.5797539858937393,2.5797539858937393,2.5797539858937393,1.0
2139.3911,124.536,321.433,87.628,2.28,2447.48506456,948.253601839,2.5810448384413816,5580.2659472,2162.01821219,0.496185304832,2.72938964877,1.09,0.274120096531,1.0,4,20.218970278653664,1.09,2.8,5580.265947196799,2447.48506456,948.253601839,2.28,4,2447.48506456,948.253601839,2.28,4,2447.48506456,948.253601839,2.28,4,5580.265947196799,5580.265947196799,5580.265947196799,2.5810448384413816,2.5810448384413816,2.5810448384413816,1.0
2139.5437,124.396,319.129,82.413,2.264,2450.23955754,955.099661892,2.565428148813507,5547.34235828,2162.34563452,0.424496528971,2.71791944464,1.09,0.278834094728,1.0,4,21.953650985833075,1.09,2.8,5547.34235827056,2450.23955754,955.099661892,2.264,4,2450.23955754,955.099661892,2.264,4,2450.23955754,955.099661892,2.264,4,5547.34235827056,5547.34235827056,5547.34235827056,2.565428148813507,2.565428148813507,2.565428148813507,1.0
2139.696,124.239,316.333,83.734,2.25,2453.33590901,963.541584343,2.5461650528376834,5520.00579528,2167.96856477,0.442655852636,2.72082493642,1.09,0.288703542549,1.0,4,21.326441429143717,1.09,2.8,5520.005795272499,2453.33590901,963.541584343,2.25,4,2453.33590901,963.541584343,2.25,4,2453.33590901,963.541584343,2.25,4,5520.005795272499,5520.005795272499,5520.005795272499,2.5461650528376834,2.5461650528376834,2.5461650528376834,1.0
2139.8484,124.05,311.316,89.665,2.248,2457.07376058,979.069498516,2.509600967351396,5523.50181378,2200.94823266,0.524187229363,2.7338699567,1.09,0.295564715882,1.0,4,19.16046127206335,1.09,2.8,5523.501813783841,2457.07376058,979.069498516,2.248,4,2457.07376058,979.069498516,2.248,4,2457.07376058,979.069498516,2.248,4,5523.501813783841,5523.501813783841,5523.501813783841,2.509600967351396,2.509600967351396,2.509600967351396,1.0
2140.0007,123.842,307.096,90.375,2.261,2461.20056201,992.523510563,2.479740314276189,5564.7744707,2244.09565738,0.533947350333,2.73543157605,1.09,0.288332607055,1.0,4,19.054780707968078,1.09,2.8,5564.77447070461,2461.20056201,992.523510563,2.261,4,2461.20056201,992.523510563,2.261,4,2461.20056201,992.523510563,2.261,4,5564.77447070461,5564.77447070461,5564.77447070461,2.479740314276189,2.479740314276189,2.479740314276189,1.0
2140.1533,123.701,301.651,88.316,2.274,2464.00594983,1010.43921618,2.4385494054211976,5603.14952991,2297.73877759,0.505642999519,2.73090287992,1.09,0.278446022317,1.0,4,19.914744990207986,1.09,2.8,5603.14952991342,2464.00594983,1010.43921618,2.274,4,2464.00594983,1010.43921618,2.274,4,2464.00594983,1010.43921618,2.274,4,5603.14952991342,5603.14952991342,5603.14952991342,2.4385494054211976,2.4385494054211976,2.4385494054211976,1.0
2140.3057,123.646,300.138,86.517,2.274,2465.1019847,1015.53285489,2.4273975704774355,5605.6419132,2309.32171201,0.48091277751,2.7269460444,1.09,0.276701877836,1.0,4,20.55250552473344,1.09,2.8,5605.6419132078,2465.1019847,1015.53285489,2.274,4,2465.1019847,1015.53285489,2.274,4,2465.1019847,1015.53285489,2.274,4,5605.6419132078,5605.6419132078,5605.6419132078,2.4273975704774355,2.4273975704774355,2.4273975704774355,1.0
2140.458,123.325,299.698,83.192,2.256,2471.51834583,1017.02380396,2.4301479829740598,5575.7453882,2294.40570174,0.43520516874,2.719632827,1.09,0.284501403824,1.0,4,21.586664171305266,1.09,2.8,5575.745388192479,2471.51834583,1017.02380396,2.256,4,2471.51834583,1017.02380396,2.256,4,2471.51834583,1017.02380396,2.256,4,5575.745388192479,5575.745388192479,5575.745388192479,2.4301479829740598,2.4301479829740598,2.4301479829740598,1.0
2140.6104,122.812,300.333,84.168,2.24,2481.84216526,1014.87349043,2.4454694980834,5559.32645018,2273.31661855,0.448621898412,2.72177950375,1.09,0.295247919612,1.0,4,21.06525298049779,1.09,2.8,5559.326450182401,2481.84216526,1014.87349043,2.24,4,2481.84216526,1014.87349043,2.24,4,2481.84216526,1014.87349043,2.24,4,5559.326450182401,5559.326450182401,5559.326450182401,2.4454694980834,2.4454694980834,2.4454694980834,1.0
2140.7629,122.108,297.04,87.805,2.251,2496.15094834,1026.12442769,2.4326006485970786,5618.83578472,2309.80608672,0.49861846175,2.72977895388,1.09,0.291977740504,1.0,4,19.85370424182723,1.09,2.8,5618.835784713339,2496.15094834,1026.12442769,2.251,4,2496.15094834,1026.12442769,2.251,4,2496.15094834,1026.12442769,2.251,4,5618.835784713339,5618.835784713339,5618.835784713339,2.4326006485970786,2.4326006485970786,2.4326006485970786,1.0
2140.9153,122.306,293.121,87.539,2.276,2492.10995372,1039.84361407,2.396619953231002,5672.04225467,2366.68406562,0.494961853048,2.72919389649,1.09,0.276473635888,1.0,4,20.20950969361442,1.09,2.8,5672.042254666719,2492.10995372,1039.84361407,2.276,4,2492.10995372,1039.84361407,2.276,4,2492.10995372,1039.84361407,2.276,4,5672.042254666719,5672.042254666719,5672.042254666719,2.396619953231002,2.396619953231002,2.396619953231002,1.0
2141.0676,122.855,289.503,87.115,2.291,2480.97350535,1052.83883069,2.356460868492134,5683.91030076,2412.0537611,0.489133273765,2.7282613238,1.09,0.266905723433,1.0,4,20.510722107699586,1.09,2.8,5683.910300756849,2480.97350535,1052.83883069,2.291,4,2480.97350535,1052.83883069,2.291,4,2480.97350535,1052.83883069,2.291,4,5683.910300756849,5683.910300756849,5683.910300756849,2.356460868492134,2.356460868492134,2.356460868492134,1.0
2141.22,123.289,288.494,85.462,2.289,2472.24002141,1056.52110616,2.3399816690795032,5658.95740901,2418.376812,0.466410062547,2.72462561001,1.09,0.266498706089,1.0,4,21.078015262984156,1.09,2.8,5658.95740900749,2472.24002141,1056.52110616,2.289,4,2472.24002141,1056.52110616,2.289,4,2472.24002141,1056.52110616,2.289,4,5658.95740900749,5658.95740900749,5658.95740900749,2.3399816690795032,2.3399816690795032,2.3399816690795032,1.0
2141.3723,123.273,291.662,81.17,2.281,2472.56090141,1045.04529215,2.365984441040956,5639.91141613,2383.7483114,0.407409443948,2.71518551103,1.09,0.26716058449,1.0,4,22.575510475662746,1.09,2.8,5639.911416116211,2472.56090141,1045.04529215,2.281,4,2472.56090141,1045.04529215,2.281,4,2472.56090141,1045.04529215,2.281,4,5639.911416116211,5639.911416116211,5639.911416116211,2.365984441040956,2.365984441040956,2.365984441040956,1.0
2141.5249,122.622,292.906,79.268,2.278,2485.68772325,1040.60688412,2.388690447067384,5662.39663356,2370.50248202,0.381263317066,2.71100213073,1.09,0.267120025645,1.0,4,23.270999458962393,1.09,2.8,5662.3966335635005,2485.68772325,1040.60688412,2.278,4,2485.68772325,1040.60688412,2.278,4,2485.68772325,1040.60688412,2.278,4,5662.3966335635005,5662.3966335635005,5662.3966335635005,2.388690447067384,2.388690447067384,2.388690447067384,1.0
2141.6772,121.293,288.241,80.972,2.276,2512.92325196,1057.44845459,2.376402595372202,5719.41332146,2406.75268265,0.404687607396,2.71475001718,1.09,0.270041552573,1.0,4,22.605042045848776,1.09,2.8,5719.413321460959,2512.92325196,1057.44845459,2.276,4,2512.92325196,1057.44845459,2.276,4,2512.92325196,1057.44845459,2.276,4,5719.413321460959,5719.413321460959,5719.413321460959,2.376402595372202,2.376402595372202,2.376402595372202,1.0
2141.8296,118.854,281.117,81.307,2.269,2564.49088798,1084.24606125,2.3652296094333636,5818.82982483,2460.15431297,0.409292734896,2.71548683758,1.09,0.274678839139,1.0,4,22.41520165849937,1.09,2.8,5818.82982482662,2564.49088798,1084.24606125,2.269,4,2564.49088798,1084.24606125,2.269,4,2564.49088798,1084.24606125,2.269,4,5818.82982482662,5818.82982482662,5818.82982482662,2.3652296094333636,2.3652296094333636,2.3652296094333636,1.0
2141.9819,116.764,274.524,78.975,2.263,2610.39361447,1110.28543952,2.3511013668688014,5907.32074955,2512.57594964,0.377235548835,2.71035768781,1.09,0.276085762531,1.0,4,23.25365934161828,1.09,2.8,5907.32074954561,2610.39361447,1110.28543952,2.263,4,2610.39361447,1110.28543952,2.263,4,2610.39361447,1110.28543952,2.263,4,5907.32074954561,5907.32074954561,5907.32074954561,2.3511013668688014,2.3511013668688014,2.3511013668688014,1.0
2142.1345,115.673,268.696,80.005,2.263,2635.01422112,1134.3674636,2.322892982806105,5963.0371824,2567.07357013,0.391394597567,2.71262313561,1.09,0.277096465435,1.0,4,22.856052000842737,1.09,2.8,5963.03718239456,2635.01422112,1134.3674636,2.263,4,2635.01422112,1134.3674636,2.263,4,2635.01422112,1134.3674636,2.263,4,5963.03718239456,5963.03718239456,5963.03718239456,2.322892982806105,2.322892982806105,2.322892982806105,1.0
2142.2869,115.455,265.031,81.454,2.262,2639.98960634,1150.05414461,2.2955350569474784,5971.65648954,2601.42247511,0.411313492336,2.71581015877,1.09,0.279128627857,1.0,4,22.295240507080813,1.09,2.8,5971.65648954108,2639.98960634,1150.05414461,2.262,4,2639.98960634,1150.05414461,2.262,4,2639.98960634,1150.05414461,2.262,4,5971.65648954108,5971.65648954108,5971.65648954108,2.2955350569474784,2.2955350569474784,2.2955350569474784,1.0
2142.4392,115.714,263.091,79.753,2.222,2634.08057798,1158.53449947,2.2736315398333193,5852.92704426,2574.26365782,0.387930441955,2.71206887071,1.09,0.302125809552,1.0,4,22.576631843963405,1.09,2.8,5852.92704427156,2634.08057798,1158.53449947,2.222,4,2634.08057798,1158.53449947,2.222,4,2634.08057798,1158.53449947,2.222,4,5852.92704427156,5852.92704427156,5852.92704427156,2.2736315398333193,2.2736315398333193,2.2736315398333193,1.0
2142.5916,115.996,264.233,79.95,2.101,2627.67681644,1153.52737924,2.27794923963681,5520.74899134,2423.56102379,0.390638531858,2.7125021651,1.09,0.376888350753,1.0,4,21.24197088956065,1.09,2.8,5520.74899134044,2627.67681644,1153.52737924,2.101,4,2627.67681644,1153.52737924,2.101,4,2627.67681644,1153.52737924,2.101,4,5520.74899134044,5520.74899134044,5520.74899134044,2.27794923963681,2.27794923963681,2.27794923963681,1.0
2142.7441,116.661,269.269,83.617,1.992,2612.69833106,1131.95354831,2.3081321092731613,5204.49507548,2254.85146823,0.441047494673,2.72056759915,1.09,0.446818395955,1.0,4,18.25763557540047,1.09,2.8,5204.49507547152,2612.69833106,1131.95354831,1.992,4,2612.69833106,1131.95354831,1.992,4,2612.69833106,1131.95354831,1.992,4,5204.49507547152,5204.49507547152,5204.49507547152,2.3081321092731613,2.3081321092731613,2.3081321092731613,1.0
2142.8965,117.542,275.719,86.011,2.028,2593.11565228,1105.4733261,2.345706215660811,5258.83854282,2241.89990534,0.473956972988,2.72583311568,1.09,0.426591874801,1.0,4,17.770201471638746,1.09,2.8,5258.838542823841,2593.11565228,1105.4733261,2.028,4,2593.11565228,1105.4733261,2.028,4,2593.11565228,1105.4733261,2.028,4,5258.838542823841,5258.838542823841,5258.838542823841,2.345706215660811,2.345706215660811,2.345706215660811,1.0
2143.0488,119.526,282.832,86.347,2.153,2550.07278751,1077.6715506,2.366280139890704,5490.30671151,2320.22684845,0.478575847137,2.72657213554,1.09,0.3504716493,1.0,4,19.286605643233486,1.09,2.8,5490.306711509031,2550.07278751,1077.6715506,2.153,4,2550.07278751,1077.6715506,2.153,4,2550.07278751,1077.6715506,2.153,4,5490.306711509031,5490.306711509031,5490.306711509031,2.366280139890704,2.366280139890704,2.366280139890704,1.0
2143.2012,121.151,289.704,86.011,2.246,2515.86862676,1052.10835888,2.3912637947656035,5650.64093569,2363.03537404,0.473956972988,2.72583311568,1.09,0.293326446982,1.0,4,20.44856567830429,1.09,2.8,5650.640935702961,2515.86862676,1052.10835888,2.246,4,2515.86862676,1052.10835888,2.246,4,2515.86862676,1052.10835888,2.246,4,5650.640935702961,5650.640935702961,5650.640935702961,2.3912637947656035,2.3912637947656035,2.3912637947656035,1.0
2143.3535,123.885,296.033,84.817,2.277,2460.3462889,1029.61494158,2.389579045079188,5602.20849982,2344.43322197,0.457543473778,2.7232069558,1.09,0.273209071403,1.0,4,21.193829809084672,1.09,2.8,5602.208499825301,2460.3462889,1029.61494158,2.277,4,2460.3462889,1029.61494158,2.277,4,2460.3462889,1029.61494158,2.277,4,5602.208499825301,5602.208499825301,5602.208499825301,2.389579045079188,2.389579045079188,2.389579045079188,1.0
2143.5061,125.945,302.084,87.73,2.251,2420.10401366,1008.99087671,2.3985390448238677,5447.65413474,2271.23846347,0.497587463056,2.72961399409,1.09,0.29190650715,1.0,4,19.880535672336727,1.09,2.8,5447.65413474866,2420.10401366,1008.99087671,2.251,4,2420.10401366,1008.99087671,2.251,4,2420.10401366,1008.99087671,2.251,4,5447.65413474866,5447.65413474866,5447.65413474866,2.3985390448238677,2.3985390448238677,2.3985390448238677,1.0
2143.6584,126.563,303.098,92.873,2.155,2408.28678208,1005.61534553,2.3948389339770224,5189.85801538,2167.10106962,0.56828648017,2.74092583683,1.09,0.354907424523,1.0,4,16.881087996665634,1.09,2.8,5189.8580153824,2408.28678208,1005.61534553,2.155,4,2408.28678208,1005.61534553,2.155,4,2408.28678208,1005.61534553,2.155,4,5189.8580153824,5189.8580153824,5189.8580153824,2.3948389339770224,2.3948389339770224,2.3948389339770224,1.0
2143.8108,125.04,301.426,93.679,2.026,2437.61996161,1011.19346042,2.410636596282508,4938.61804223,2048.67795081,0.579366279469,2.74269860472,1.09,0.433653542558,1.0,4,15.000026683357145,1.09,2.8,4938.6180422218595,2437.61996161,1011.19346042,2.026,4,2437.61996161,1011.19346042,2.026,4,2437.61996161,1011.19346042,2.026,4,4938.6180422218595,4938.6180422218595,4938.6180422218595,2.410636596282508,2.410636596282508,2.410636596282508,1.0
2143.9631,122.258,298.951,93.888,1.947,2493.08838685,1019.56507923,2.445246936794697,4854.0430892,1985.09320926,0.582239329164,2.74315829267,1.09,0.481598341912,1.0,4,15.000026551688777,1.09,2.8,4854.04308919695,2493.08838685,1019.56507923,1.947,4,2493.08838685,1019.56507923,1.947,4,2493.08838685,1019.56507923,1.947,4,4854.04308919695,4854.04308919695,4854.04308919695,2.445246936794697,2.445246936794697,2.445246936794697,1.0
2144.1157,118.572,298.324,94.0,1.93,2570.59002125,1021.7079417,2.51597341699512,4961.23874102,1971.89632748,0.58377895388,2.74340463262,1.09,0.491957392989,1.0,4,15.000026481662994,1.09,2.8,4961.2387410125,2570.59002125,1021.7079417,1.93,4,2570.59002125,1021.7079417,1.93,4,2570.59002125,1021.7079417,1.93,4,4961.2387410125,4961.2387410125,4961.2387410125,2.51597341699512,2.51597341699512,2.51597341699512,1.0
2144.2681,115.931,301.134,90.426,1.924,2629.1500979,1012.17398235,2.597527839824345,5058.48478837,1947.42274204,0.534648429445,2.73554374871,1.09,0.49317664714,1.0,4,15.000028915142462,1.09,2.8,5058.4847883596,2629.1500979,1012.17398235,1.924,4,2629.1500979,1012.17398235,1.924,4,2629.1500979,1012.17398235,1.924,4,5058.4847883596,5058.4847883596,5058.4847883596,2.597527839824345,2.597527839824345,2.597527839824345,1.0
2144.4204,116.067,313.199,85.546,1.906,2626.06942542,973.183183854,2.6984328017467787,5005.28832485,1854.88714843,0.467564781085,2.72481036497,1.09,0.500859538523,1.0,4,15.988992996742848,1.09,2.8,5005.2883248505195,2626.06942542,973.183183854,1.906,4,2626.06942542,973.183183854,1.906,4,2626.06942542,973.183183854,1.906,4,5005.2883248505195,5005.2883248505195,5005.2883248505195,2.6984328017467787,2.6984328017467787,2.6984328017467787,1.0
2144.5728,118.651,337.578,84.076,1.899,2568.87847553,902.902440325,2.8451340485970236,4878.30022503,1714.61173418,0.447357206681,2.72157715307,1.09,0.504160745032,1.0,4,16.538506315445165,1.09,2.8,4878.300225031469,2568.87847553,902.902440325,1.899,4,2568.87847553,902.902440325,1.899,4,2568.87847553,902.902440325,1.899,4,4878.300225031469,4878.300225031469,4878.300225031469,2.8451340485970236,2.8451340485970236,2.8451340485970236,1.0
2144.7253,123.27,367.285,84.078,1.915,2472.62107569,829.873259186,2.9795165084790494,4735.06935994,1589.20729134,0.447384699979,2.721581552,1.09,0.494355645913,1.0,4,16.819007247361327,1.09,2.8,4735.06935994635,2472.62107569,829.873259186,1.915,4,2472.62107569,829.873259186,1.915,4,2472.62107569,829.873259186,1.915,4,4735.06935994635,4735.06935994635,4735.06935994635,2.9795165084790494,2.9795165084790494,2.9795165084790494,1.0
2144.8777,128.503,385.556,83.413,1.935,2371.92906002,790.546639139,3.000365750214706,4589.68273114,1529.70774673,0.438243178225,2.72011890852,1.09,0.481632906909,1.0,4,17.4593285616249,1.09,2.8,4589.682731138701,2371.92906002,790.546639139,1.935,4,2371.92906002,790.546639139,1.935,4,2371.92906002,790.546639139,1.935,4,4589.682731138701,4589.682731138701,4589.682731138701,3.000365750214706,3.000365750214706,3.000365750214706,1.0
2145.03,132.586,394.635,82.327,1.951,2298.88525184,772.359268691,2.9764454769037303,4485.12512633,1506.87293322,0.423314317135,2.71773029074,1.09,0.471042589244,1.0,4,18.207572912228656,1.09,2.8,4485.12512633984,2298.88525184,772.359268691,1.951,4,2298.88525184,772.359268691,1.951,4,2298.88525184,772.359268691,1.951,4,4485.12512633984,4485.12512633984,4485.12512633984,2.9764454769037303,2.9764454769037303,2.9764454769037303,1.0
2145.1824,134.25,391.576,81.07,1.975,2270.39106145,778.392955646,2.9167672253222903,4484.02234637,1537.3260874,0.406034779023,2.71496556464,1.09,0.455373074202,1.0,4,19.13631188225623,1.09,2.8,4484.02234636375,2270.39106145,778.392955646,1.975,4,2270.39106145,778.392955646,1.975,4,2270.39106145,778.392955646,1.975,4,4484.02234636375,4484.02234636375,4484.02234636375,2.9167672253222903,2.9167672253222903,2.9167672253222903,1.0
2145.3347,133.752,384.36,83.558,2.024,2278.84442849,793.006556353,2.8736766552981594,4612.38112327,1605.04527006,0.440236442367,2.72043783078,1.09,0.427147737639,1.0,4,18.743666561257612,1.09,2.8,4612.38112326376,2278.84442849,793.006556353,2.024,4,2278.84442849,793.006556353,2.024,4,2278.84442849,793.006556353,2.024,4,4612.38112326376,4612.38112326376,4612.38112326376,2.8736766552981594,2.8736766552981594,2.8736766552981594,1.0
2145.4873,131.648,376.313,87.683,2.075,2315.26494895,809.964045887,2.858478670389041,4804.17476908,1680.67539522,0.496941370541,2.72951061929,1.09,0.399210966728,1.0,4,17.760498734593455,1.09,2.8,4804.17476907125,2315.26494895,809.964045887,2.075,4,2315.26494895,809.964045887,2.075,4,2315.26494895,809.964045887,2.075,4,4804.17476907125,4804.17476907125,4804.17476907125,2.858478670389041,2.858478670389041,2.858478670389041,1.0
