DEPTH,VP,VS,RHO_OLD,GR,NPHI,RHO,SWE,SWX,VPVS,IP,IS,VSH,RHOm,RHOf,PHIE,LFC,IS_SAND,IS_SHALE,K_MINERAL,RHO_FLUID,K_FLUID,VP_FRM_BRINE,VS_FRM_BRINE,RHO_FRM_BRINE,KDRY_FRM_BRINE,LFC_BRINE,VP_FRM_OIL,VS_FRM_OIL,RHO_FRM_OIL,KDRY_FRM_OIL,LFC_OIL,VP_FRM_GAS,VS_FRM_GAS,RHO_FRM_GAS,KDRY_FRM_GAS,LFC_GAS,IP_FRM_BRINE,VPVS_FRM_BRINE,IP_FRM_OIL,VPVS_FRM_OIL,IP_FRM_GAS,VPVS_FRM_GAS,KDRY_MU_RATIO
2158.1853,2209.6,1044.0,2.1162,58.1797,0.3287,2.1151469999999994,0.6224471437951536,0.9807747866053402,2.1164750957854404,4673.628811199998,2208.2134679999995,0.1113063721791929,2.667809019548671,0.9729586145764976,0.3260830678196317,2,True,False,31.57566078211999,0.9729586145764977,1.602680897828152,2419.8475187072595,1034.7067317513513,2.153312214020755,3.7365868437310694,1,2087.5184247489374,1059.8835086908828,2.052226462996669,3.7365868437310694,2,1923.4276976543,1107.5437321574182,1.8794024370522644,3.7365868437310694,3,5210.687218100159,2.3386795934065394,4284.06055326289,1.969573455603003,3614.894702465317,1.7366607221076467,1.620815298893104
2158.3376,2200.1,1019.6,2.1143,57.2458,0.3384,2.1102400000000308,0.6317585301837316,0.9223884514436052,2.1578069831306395,4642.739024000068,2151.600704000032,0.1007112217380403,2.6661137954780867,0.9758451443569568,0.3288671271926822,2,True,False,32.01213616921253,0.9758451443569569,1.6197629454464482,2408.6608412506566,1010.6497557620681,2.1477817794304537,3.7526533484269176,1,2074.006171059387,1035.5251844801394,2.0458329700007223,3.7526533484269176,2,1908.8627009226573,1082.6721417162898,1.8715333925886006,3.7526533484269176,3,5173.277867665789,2.3832794966980773,4243.070204738251,2.0028543990464045,3572.5002866436203,1.7631031845861123,1.7105939976193454
2158.49,2238.4,970.4,2.1038,56.4344,0.3415,2.104,0.6193099146422077,0.9218483256727544,2.3066776586974447,4709.5936,2041.7216000000003,0.0915058410035385,2.664640934560566,0.9719860735390844,0.3312198768166069,2,True,False,32.4029032499769,0.9719860735390845,1.597006405410363,2436.306988549744,961.50953814741,2.1430885581850285,4.610925398359857,1,2128.9925988434456,985.4052953568024,2.0404103963718803,4.610925398359857,2,1990.0625601667884,1030.7422760827687,1.8648638616590787,4.610925398359857,3,5221.2216313871795,2.533835486690961,4344.018632478955,2.16052482047254,3711.19575089579,1.9307081957769492,2.3272379189264734
2158.6423,2323.6,928.2,2.1041,56.9917,0.3527,2.101038999999993,0.5988427260812529,0.9932844036697162,2.5033397974574445,4881.974220399983,1950.184399799993,0.0978284422893875,2.6656525507663016,0.9656412450851886,0.3321234093440899,2,True,False,32.11718956140044,0.9656412450851886,1.5609501240067818,2499.6230088995867,919.2090158780616,2.1423414536640863,6.033794298676029,1,2240.602507594581,942.1264630999216,2.0393831967674183,6.033794298676029,2,2144.1014759991936,985.622239722734,1.8633577898150508,6.033794298676029,3,5355.045990498138,2.7193195081010564,4569.44710462333,2.3782396475970162,3995.228187457046,2.1753785472640637,3.3332912186825276
2158.7949,2421.7,1076.7,2.0975,61.9035,0.3766,2.0903570000000053,0.5768627708470218,0.9806021011162168,2.2491873316615583,5062.217546900012,2250.6873819000057,0.1535531022496117,2.674568496359938,0.9588274589625768,0.3405009751623902,2,True,False,29.72949058607382,0.9588274589625768,1.5239990068261768,2576.9121327265543,1065.3782605508616,2.1350213781377767,6.456524989408648,1,2360.971679269744,1092.7329692489034,2.0294660758374357,6.456524989408648,2,2301.657286902217,1144.8179318380185,1.849000559001369,6.456524989408648,3,5501.762492953805,2.4187767182278934,4791.511929090888,2.1606117374609575,4255.765610111774,2.0105007293228536,2.6643357186636147
2158.9473,2511.9,1075.1,2.0833,65.2482,0.3949,2.0808715000000104,0.5451496062992288,0.9730905511811484,2.3364338201097574,5226.941120850026,2237.144949650011,0.1914989205176523,2.6806398272828247,0.948996377952761,0.3463578645562699,2,True,False,28.217152715524257,0.948996377952761,1.4736662787607737,2639.6129311728846,1062.7016087627583,2.1297092134269917,7.81860148301153,1,2475.613111349505,1090.5475141221464,2.0223382754145476,7.81860148301153,2,2458.706877509373,1143.6890224703425,1.8387686071997247,7.81860148301153,3,5621.60797939992,2.4838702693280315,5006.5271502002,2.270064421119963,4520.993020670294,2.1498036871934136,3.2507688666303864
2159.0996,2580.5,1101.3,2.0743,65.3476,0.4033,2.074017999999996,0.5389225213394603,0.9580105055810842,2.3431399255425407,5352.00344899999,2284.116023399995,0.1926266193653348,2.6808202590984536,0.9470659816152328,0.34999322970918,2,True,False,28.135418587018194,0.9470659816152327,1.4641711069230652,2694.0280711275773,1088.2536979766637,2.124043938729792,8.52403109884737,1,2553.4025093294904,1117.1604148420436,2.0155460375199463,8.52403109884737,2,2556.553628723326,1172.4125710820817,1.830049625774081,8.52403109884737,3,5722.233995246444,2.4755514969868244,5146.500309872542,2.2856184979401712,4678.620011516491,2.1805921326515176,3.3886071731514806
2159.252,2568.6,1144.0,2.0712,61.5062,0.3708,2.0704799999999994,0.5458840104849167,0.9714750982962128,2.2452797202797203,5318.234927999998,2368.629119999999,0.1490457103765311,2.673847313660245,0.9492240432503244,0.3498545589709184,2,True,False,29.823142687819207,0.9492240432503243,1.4747942363749502,2697.2956879276903,1130.63169907295,2.1197311102623666,7.884204885233401,1,2532.7831130821114,1160.7152419024587,2.011276196981382,7.884204885233401,2,2519.4411972616394,1218.2280814656383,1.8258532807267949,7.884204885233401,3,5717.541583276857,2.385653692656336,5094.126387458455,2.1820882690665617,4600.129975618408,2.0681194561124583,2.9096102166860707
2159.4043,2581.7000000000007,1194.9,2.0693,58.8778,0.341,2.0696020000000086,0.55901574803151,0.9662322834645714,2.160599213323291,5343.091483400024,2472.9674298000104,0.1192263577482781,2.6690762172397244,0.9532948818897682,0.3493884709483946,2,True,False,31.065262393284854,0.9532948818897682,1.495258540286214,2716.985320858873,1181.3459429560064,2.117365192187362,7.5284386014961155,1,2539.8459581555717,1212.7718029150026,2.0090547661933598,7.5284386014961155,2,2518.2988595418115,1272.8492824046723,1.8238788765907106,7.5284386014961155,3,5752.850146070588,2.2999065913413426,5102.689627629392,2.0942488537834,4593.072094860787,1.978473723757954,2.547739117405905
2159.5569,2592.8,1200.2,2.0825,58.044,0.3427,2.0912505000000143,0.5861759684832482,0.9751654629021638,2.160306615564073,5422.194296400037,2509.918850100017,0.1097668476959887,2.667562695631358,0.961714550229807,0.3378449583480845,2,True,False,31.558267642671154,0.961714550229807,1.5394399317046916,2728.3179637295366,1187.9531266803642,2.134591092434291,7.558348971878142,1,2542.948025243726,1218.2143161710214,2.0298591553463843,7.558348971878142,2,2511.8424644073402,1275.7828218767704,1.8508013274218995,7.558348971878142,3,5823.843222705531,2.296654558546088,5161.826330610986,2.0874389600316676,4648.921367399801,1.968863682230989,2.5090749636080547
2159.7092,2606.5,1219.9,2.1124,57.63399999999999,0.3482,2.116231999999968,0.6174471437951028,0.9891267235718616,2.1366505451266495,5515.958707999917,2581.591416799961,0.1051153735757697,2.6668184597721227,0.971408614576482,0.3247512460378688,2,True,False,31.84892663014047,0.971408614576482,1.5936560741298245,2741.5840438003315,1208.9489413516205,2.1547447001856126,7.490003628803098,1,2546.22782584433,1238.2206948933551,2.0540718139138736,7.490003628803098,2,2503.678364188723,1293.60417311474,1.881953653513803,7.490003628803098,3,5907.4136884922045,2.2677417962211086,5230.1348088700415,2.056360256572541,4711.806644708429,1.9354284844028964,2.3783200018418302
2159.8616,2616.7,1219.9,2.1577,58.1707,0.3537,2.166624000000008,0.6286795543905618,1.0,2.1450118862201815,5669.405020800021,2643.0646176000096,0.1112042666497247,2.667792682663956,0.9748906618610742,0.2960411627521493,2,True,False,31.782355831756558,0.9748906618610742,1.614074307187107,2756.3572564712736,1210.4182848222822,2.200701102306286,7.616529850159278,1,2545.961527268795,1236.4743011657408,2.1089283418531197,7.616529850159278,2,2482.750621436568,1285.2071963225696,1.9520265255944806,7.616529850159278,3,6065.918452666262,2.2771940006474467,5369.250422124816,2.0590492862394933,4846.395069480362,1.9317901646836337,2.362246076242707
2160.0139,2631.8,1216.1,2.186,59.8114,0.3243,2.1844710000000074,0.6190708661417145,0.9792716535432658,2.164131239207302,5749.09077780002,2656.535183100009,0.1298181046717818,2.670770896747485,0.9719119685039316,0.286250899743784,2,True,False,31.103482344556504,0.9719119685039315,1.5965756713169927,2769.066170563813,1206.7987588966118,2.218273805264729,7.9720073581127915,1,2565.123019539981,1231.6857998527655,2.129536026344156,7.9720073581127915,2,2503.4023892914183,1278.0525563927206,1.9778230494799507,7.9720073581127915,3,6142.546951206421,2.294555036744981,5462.521882115095,2.082611506803613,4951.286947663748,1.9587632580284684,2.4676458459898107
2160.1665,2621.5,1318.2,2.1749,60.4706,0.3296,2.16402750000003,0.5692396585686362,0.9154543663821544,1.9886967076316189,5672.99809125008,2852.6210505000404,0.1372967674523876,2.671967482792382,0.9564642941562772,0.296088043529773,2,True,False,30.739370821511,0.9564642941562773,1.5115888366865853,2774.4900368580425,1306.3203150297268,2.2035658258846653,7.04678664702916,1,2561.7257170592447,1334.4076088318243,2.111778532390436,7.04678664702916,2,2496.1847014274854,1386.9339145346853,1.954851869319656,7.04678664702916,3,6113.771429477868,2.1238971827479434,5409.7973751582085,1.9197475344897406,4879.671329752647,1.7997863310343467,1.873983370628047
2160.3188,2628.1,1376.7,2.1418,59.9202,0.3343,2.138616000000028,0.472299212598395,0.8618320209973637,1.9089852545943196,5620.496709600073,2944.232647200038,0.1310524470724643,2.670968391531594,0.9264127559055026,0.3051507103930875,2,True,False,30.916712973392745,0.9264127559055024,1.3697464790486544,2795.848892235069,1360.9087095076027,2.188534763746711,6.814556106309603,1,2586.335593955438,1391.3096729727101,2.093938043524854,6.814556106309603,2,2526.9560422758955,1448.3674680761733,1.9322081670165177,6.814556106309603,3,6118.81249483918,2.054398559361597,5415.626493505742,1.8589215932276264,4882.605102577222,1.7446926266801488,1.6812261446423362
2160.4712,2607.1,1345.9,2.1245,53.9578,0.3428,2.132543999999992,0.3976303348654025,0.8209402495075615,1.9370681328479082,5559.755462399979,2870.1909695999884,0.0634086683056495,2.6601453869289045,0.9032654038082748,0.3003058786017753,2,True,False,33.83270897031635,0.9032654038082748,1.2774171621132309,2801.322295487597,1328.5455929806733,2.1886214969746955,6.78628872207263,1,2570.7679804442196,1357.7355726973094,2.0955266746081453,6.78628872207263,2,2496.069082356325,1412.4342194993405,1.9363645589492042,6.78628872207263,3,6131.034195858655,2.108563161315871,5387.112877249373,1.8934231614312582,4833.29970776365,1.767210853360021,1.7567450799573041
2160.6235,2582.1,1301.4,2.1484,52.5946,0.3222,2.15881000000012,0.3877562254259576,0.8008322411533573,1.9840940525587827,5574.263301000309,2809.475334000156,0.0479430841088626,2.6576708934574182,0.9002044298820469,0.283852297495578,2,True,False,34.609540390985956,0.9002044298820469,1.2661312549897503,2791.0959973388203,1285.459280936975,2.212683908632584,6.823485687733725,1,2542.2561949685337,1311.8079455067432,2.1246896964089546,6.823485687733725,2,2448.3329150328423,1360.8716346230583,1.9742479787362983,6.823485687733725,3,6175.813200760421,2.1712830882549485,5401.505543081478,1.9379789577250015,4833.616308777138,1.7990917385172738,1.866251883446544
2160.7759,2544.5,1301.4,2.1936,53.1718,0.3138,2.1955180000000034,0.3907458962573837,0.8272764281024299,1.9552020900568616,5586.495551000009,2857.247125200004,0.0544914520654246,2.6587186323304683,0.9011312278397888,0.2635434409389687,2,True,False,34.375002308445794,0.9011312278397889,1.2695272825154416,2775.0454401864445,1286.8940118150415,2.2452931261010236,6.26853679897888,1,2496.1934975812906,1310.9657725558104,2.1635946594099433,6.26853679897888,2,2371.0361284840965,1355.4484127734258,2.0239166357122897,6.26853679897888,3,6230.790451468613,2.1563900482157865,5400.7509202207075,1.9040874672988632,4798.779464313825,1.7492632741607956,1.6858059132977457
2160.9285,2512.5,1182.1,2.1981,55.3625,0.3127,2.186600000000032,0.3546358267717224,0.8341712598425021,2.1254546992640218,5493.8325000000805,2584.779860000037,0.0793450724438731,2.66269521159102,0.8899371062992341,0.2685618585918836,2,True,False,33.26738108142639,0.889937106299234,1.2296897016743957,2731.227907344229,1167.8389704572107,2.24032926256758,7.081329821603027,1,2474.8397219306944,1190.1624877105387,2.157075086404096,7.081329821603027,2,2367.553950555842,1231.486557664957,2.0147373013503977,7.081329821603027,3,6118.849803564492,2.338702489329457,5338.415107019942,2.079413313295927,4769.999257144351,1.9225170878397588,2.317592326296695
2161.0808,2532.8,1178.9,2.1575,56.8222,0.3212,2.138607999999939,0.3145528562048464,0.8301831910702269,2.1484434642463315,5416.666342399845,2521.204971199928,0.095905454817736,2.665344872770837,0.8775113854235024,0.2946230040429743,2,True,False,32.42861444133081,0.8775113854235024,1.1882984991828274,2729.409766988479,1162.0146997917761,2.2012120339513963,7.506815436292884,1,2507.9012164272303,1186.899088944728,2.109878902698074,7.506815436292884,2,2435.592445108045,1233.4184256500455,1.9537287105552978,7.506815436292884,3,6008.0096246795165,2.3488599304962046,5291.36786659065,2.1129860489294043,4758.4868872191655,1.9746684454015844,2.5256351660651695
2161.2332,2568.7000000000007,1194.7,2.1104,55.2263,0.3315,2.10103599999995,0.3004364351244946,0.7972319790301129,2.1500795178705956,5396.931173199873,2510.1077091999405,0.077799875431254,2.6624479800690004,0.8731352948885933,0.3137584530187613,2,True,False,33.115354241400425,0.8731352948885933,1.1743770398147233,2752.678577939677,1175.8120653400408,2.169079134390075,7.780201179097487,1,2549.18951503931,1203.0958464354787,2.071814013954259,7.780201179097487,2,2497.979909339511,1254.4941000310907,1.9055220338543153,7.780201179097487,3,5970.777667091497,2.3410872018425937,5281.446561483704,2.118858212828201,4759.955757371843,1.9912249163049889,2.594415951055701
2161.3855,2568.2,1192.1999999999996,2.0833,56.408,0.3435,2.0770150000000167,0.2927677165354353,0.7805354330708706,2.1541687636302638,5334.189923000043,2476.2172830000195,0.0912063314504317,2.6645930130320687,0.870757992125985,0.3275540984450513,2,True,False,32.4384618851251,0.870757992125985,1.1669501035129561,2742.702940973465,1172.1091178011143,2.1488286182304726,7.801019580801644,1,2551.842655879869,1200.8246263256747,2.0472868477125066,7.801019580801644,2,2514.0615052088983,1255.2229046262435,1.8736831755366294,7.801019580801644,3,5893.598570868664,2.3399723620602804,5224.353906814608,2.125075219091806,4710.554744574207,2.0028805210158973,2.6424908977873622
2161.5381,2529.0,1224.2,2.0686,54.8634,0.3495,2.068237999999995,0.2876795797767556,0.7671549573210681,2.065838915209933,5230.573901999987,2531.9369595999938,0.0736827535819187,2.661789240573107,0.8691806697307943,0.3311103440134805,2,True,False,33.21508640281442,0.8691806697307943,1.1620740112942192,2721.338713290807,1203.1186012730925,2.141353564410258,7.0118686108365855,1,2510.086871300858,1233.033777076204,2.0387093577660793,7.0118686108365855,2,2458.0020987417083,1289.794323049703,1.8632208754389346,7.0118686108365855,3,5827.348353672895,2.2619039473009512,5117.33759332684,2.035700009169927,4579.800822248264,1.9057318324442551,2.2621870197037937
2161.6904,2510.7,1224.2,2.067,56.9496,0.3488,2.069259999999998,0.2857183191070265,0.7596408404464867,2.0508903773893152,5195.291081999995,2533.1880919999976,0.0973508153126528,2.6655761304500243,0.8685726789231782,0.3318391681125369,2,True,False,32.14003977303002,0.8685726789231782,1.1602053481058596,2702.440693843113,1203.0269170690128,2.142738258023518,6.845616284272338,1,2491.9593893483607,1232.988033326931,2.039868115908632,6.845616284272338,2,2439.415974327956,1289.8455996268763,1.8639933568089873,6.845616284272338,3,5790.6230647372595,2.24636760449815,5083.268504470865,2.0210734589405455,4547.055170641033,1.8912464988318176,2.2074594731151085
2161.8428,2537.9,1304.2,2.0722,55.3731,0.3407,2.0792759999999584,0.2849226736566111,0.7619613368283056,1.9459438736390124,5276.994560399895,2711.791759199946,0.0794653300674691,2.662714452810795,0.8683260288335495,0.3251461305783786,2,True,False,32.980252069889744,0.8683260288335495,1.159448980101785,2739.391574559205,1282.1666757817954,2.151352433974673,6.489231040286765,1,2517.4082442554586,1313.3011637613652,2.0505571334953756,6.489231040286765,2,2455.375177343195,1372.2268608658849,1.8782296842888349,6.489231040286765,3,5893.396731537657,2.136533124984607,5162.089433178099,1.9168552604076479,4611.758544151951,1.7893361858503745,1.8348167848768193
2161.9951,2545.100000000001,1338.4,2.0892,53.1181,0.3215,2.0937550000000047,0.2902755905511836,0.7694212598425305,1.9015989240884643,5328.815850500014,2802.281692000007,0.0538822224062643,2.6586211555850023,0.8699854330708671,0.3158083831575345,2,True,False,34.218139007554925,0.869985433070867,1.1645567327024864,2759.4881293501257,1316.7300979391941,2.1632374446529994,6.219554157270324,1,2521.3404487663875,1347.5764484227511,2.065336845874164,6.219554157270324,2,2445.1209508637885,1405.7416541107516,1.8979584028006704,6.219554157270324,3,5969.428049485651,2.0957128067999533,5207.417329830119,1.8710184878323224,4640.737854555892,1.7393814458820533,1.6582940268467015
2162.1477,2552.5,1314.0,2.0993,55.17100000000001,0.3068,2.0999540000000025,0.2926795797767566,0.7854858831254072,1.9425418569254185,5360.132585000007,2759.3395560000035,0.0771724936779659,2.6623475989884744,0.8707306697307946,0.3139028158332308,2,True,False,33.142935414833985,0.8707306697307946,1.1668652915445479,2756.754384715576,1292.9811091257773,2.168783260197373,6.584054621336156,1,2530.092131245176,1323.0022320395385,2.071473387289071,6.584054621336156,2,2461.267425292454,1379.5606858853046,1.905104894897459,6.584054621336156,3,5978.80276204685,2.13209177246178,5241.01851726387,1.9123868954814909,4688.97261957632,1.7840950749571314,1.8159041166064869
2162.3,2535.7,1314.7,2.1006,55.1103,0.3034,2.100499999999999,0.2903989501312321,0.7844330708661317,1.928728987601734,5326.237849999997,2761.527349999999,0.076483848606997,2.66223741577712,0.870023674540682,0.3134321553575308,2,True,False,33.176441147669536,0.8700236745406821,1.1646749729514025,2745.662647720259,1293.6399474803864,2.1694476538163427,6.365639749682777,1,2512.4572361148043,1323.620247254609,2.072283685655508,6.365639749682777,2,2438.121422638236,1380.0912456050844,1.9061646433160169,6.365639749682777,3,5956.571389267883,2.1224318660443093,5206.524141307837,1.8981707489939241,4647.460851944353,1.7666378439849248,1.7533396144226274
2162.4524,2504.8,1417.8,2.0998,58.94,0.3053,2.1015720000000027,0.282193696651335,0.7690492449113753,1.766680773028636,5264.017545600007,2979.6087816000045,0.1199320204074918,2.6691891232651983,0.8674800459619139,0.3150437162223653,2,True,False,31.293824801883602,0.8674800459619139,1.1568621958532312,2729.324794110273,1394.7283912838532,2.1716755132537915,5.134521734965651,1,2479.752871404469,1427.188969422656,2.074011961224858,5.134521734965651,2,2390.728107531847,1488.3577909891808,1.9070387916270044,5.134521734965651,3,5927.207823085726,1.9568862376121265,5143.037116174555,1.737508434084667,4559.211241296249,1.6062858823367598,1.2154183223594863
2162.6047,2498.9,1417.8,2.1059,55.4306,0.299,2.1059530000000004,0.2697614678899121,0.7923145478374696,1.762519396247708,5262.565951700001,2985.820163400001,0.0801176709501827,2.662818827352029,0.8636260550458728,0.3095087063062472,2,True,False,33.033241114671,0.8636260550458728,1.14522234290118,2738.2837007793764,1394.787661106692,2.1760177068441937,4.991808536622571,1,2473.018368299697,1426.5938033208824,2.0800700078892573,4.991808536622571,2,2371.464496071574,1486.4082677909878,1.9160303935469463,4.991808536622571,3,5958.553819258771,1.963226215097637,5144.051336859429,1.7335126246468375,4543.798051690629,1.5954327942456246,1.1791778179064323
2162.7571,2474.0,1377.6,2.1047,57.1276,0.2989,2.1038580000000016,0.2653191070256054,0.8036178594878916,1.7958768873403022,5204.944692000004,2898.2747808000013,0.0993702357843576,2.665899237725497,0.8622489231779378,0.3116131953030385,2,True,False,32.17971901786284,0.8622489231779378,1.1411197170182863,2710.019087852556,1354.9362563074826,2.174828240782232,5.1093588347159065,1,2449.221375518132,1386.0686295692503,2.0782281502382904,5.1093588347159065,2,2350.421482044272,1444.6596968756646,1.9130731567276797,5.1093588347159065,3,5893.826045320644,2.0001081786961628,5090.0408087671285,1.767027492916623,4496.528244294987,1.6269724192676516,1.2796868661700849
2162.9097,2463.1,1417.8,2.1006,54.8547,0.2916,2.1003209999999948,0.2669625984252017,0.7842244094487896,1.7372690083227535,5173.300655099987,2977.8351137999925,0.0735840515700994,2.661773448251216,0.8627584055118126,0.312088801323353,2,True,False,33.31457015311746,0.8627584055118125,1.142634090100304,2714.1808070177135,1394.4528621768716,2.1712405568346207,4.537374291105461,1,2435.70782917742,1426.5986855062952,2.074493028424381,4.537374291105461,2,2323.858154700384,1487.1167561069956,1.909085963723004,4.537374291105461,3,5893.1394467789805,1.9464127333645562,5052.858910907241,1.7073531988521322,4436.444984821745,1.5626601913785352,1.0747043018546603
2163.062,2470.4,1345.6,2.094,54.0613,0.3105,2.0905900000000024,0.2747675640183807,0.7527747866053976,1.8359096313912011,5164.593536000006,2813.097904000003,0.0645828818945341,2.6603332611031254,0.8651779448456981,0.3173782546520455,2,True,False,33.7050101562421,0.8651779448456981,1.1498810884179465,2706.5133326731266,1323.2083402949397,2.1619436314721607,5.271132212836316,1,2444.6902161149987,1354.385339282525,2.0635563725300266,5.271132212836316,2,2348.3495901560227,1413.208279032346,1.8953458975644424,5.271132212836316,3,5851.329263067159,2.0454173770321398,5044.756074325914,1.805018221335779,4450.934761749358,1.6617151378167614,1.3925252665039545
2163.2144,2432.5,1317.1999999999996,2.0833,51.8862,0.304,2.081704000000004,0.2914862385320926,0.7116795543905647,1.84672031582144,5063.74498000001,2742.0205088000034,0.0399062444338305,2.6563849991094126,0.8703607339449487,0.3217655047124966,2,True,False,34.88312098894776,0.8703607339449486,1.1657181790728373,2678.0491750688043,1295.3946699176001,2.15237633929689,4.979763416981601,1,2402.7415080515652,1326.4960977051933,2.052629032836016,4.979763416981601,2,2297.208808062947,1385.289792986861,1.882093315338393,4.979763416981601,3,5764.169679891649,2.067361582736136,4931.936977826836,1.8113445732771103,4323.56134159175,1.6582875436553046,1.378752425990071
2163.3667,2444.2,1229.8,2.0739,52.2528,0.3189,2.0709985000000035,0.2984488188976327,0.7100433070866122,1.9874776386404294,5061.934533700009,2546.913955300004,0.0440653430008361,2.657050454880133,0.8725191338582663,0.3284066510777418,2,True,False,34.65423616641442,0.8725191338582663,1.1724430290211376,2669.651052556361,1209.1272438330595,2.142420662923097,5.851295300425359,1,2417.5064737680573,1238.9217747231196,2.040614601088997,5.851295300425359,2,2332.3063222999303,1295.3988614101272,1.866559076017794,5.851295300425359,3,5719.515577791141,2.2079157228260677,4933.199008598272,1.9512987204606471,4353.387533942617,1.8004542012342521,1.8681134818388607
2163.5193,2432.0,1015.3,2.0655,52.9645,0.3187,2.064228000000002,0.2901162179908096,0.7195351280367613,2.395351127745494,5020.202496000005,2095.810688400002,0.0521396213700066,2.6583423394192014,0.8699360275771509,0.332203222212554,2,True,False,34.24032971397489,0.869936027577151,1.1644040095247847,2633.9961383399436,997.7851252943613,2.1373339607317674,7.298356144324219,1,2410.8426139975213,1022.7283134681087,2.0343509618458757,7.298356144324219,2,2348.248810306557,1070.0825004494916,1.858283254073222,7.298356144324219,3,5629.729398910292,2.6398430599603055,4904.499990644883,2.3572659349013882,4363.711440590041,2.1944558567401744,3.429877546468006
2163.6716,2382.5,1015.3,2.0608,54.9188,0.3247,2.0620740000000017,0.2753486539724031,0.7302219304004938,2.3465970649069243,4912.891305000004,2093.623732200002,0.0743112698410897,2.6618898031745744,0.8653580827314451,0.3338743181370731,2,True,False,33.17156259497408,0.8653580827314451,1.1504243154966298,2593.5758605464566,997.3245481115973,2.1370761669530456,6.791182687640815,1,2361.325151210836,1022.3895423291912,2.0335751283305528,6.791182687640815,2,2290.2886991612577,1070.0025031616292,1.856621739717904,6.791182687640815,3,5542.669158758568,2.6005334627101186,4801.932097403737,2.3096139518713223,4252.199789093029,2.1404517208080756,3.194864139622135
2163.824,2373.1,1015.3,2.0637,56.9489,0.3202,2.06951999999998,0.2419390563564508,0.7154200524246747,2.337338717620408,4911.177911999952,2101.1836559999792,0.0973428737714719,2.6655748598034354,0.8550011074704997,0.3292077216050634,2,True,False,32.15721097940415,0.8550011074705,1.12000316690332,2585.770511823829,996.8388742179577,2.1468834499893297,6.79161373755832,1,2355.2420604211816,1021.4113894762364,2.04482905629176,6.79161373755832,2,2283.08625529636,1067.991702082179,1.8703489638410764,6.79161373755832,3,5551.347917305017,2.593970378465049,4816.067399749705,2.3058701760011826,4270.16801195335,2.1377378221621077,3.1835712785048313
2163.9763,2378.5,735.3,2.0871,61.3099,0.312,2.0938669999999813,0.2071299212598636,0.7571614173227524,3.234734122127023,4980.262659499956,1539.620405099986,0.1468186753282409,2.673490988052518,0.8442102755905578,0.3168589621613856,2,True,False,30.202088573729235,0.8442102755905577,1.089973165772661,2556.9762970883503,721.995397892436,2.17174767698629,8.661948689766874,1,2367.665885554127,738.898612973849,2.073521398716261,8.661948689766874,2,2321.226229842974,770.7700280461512,1.9055861487707264,8.661948689766874,3,5553.107333310631,3.5415409911924294,4909.405878706967,3.204317674958097,4423.296551752066,3.011567841742786,7.651337912782539
2164.1289,2189.5,735.3,2.1054,61.2574,0.3062,2.1064450000000137,0.2032429415627103,0.7739507550886248,2.977696178430573,4612.06132750003,1548.8690085000098,0.1462230597396762,2.6733956895583484,0.8430053118844403,0.3097430452397949,2,True,False,30.28440740406235,0.8430053118844403,1.0867195025476872,2433.0704881309707,722.3002165138613,2.1829498868549804,6.534230300391844,1,2170.811618189532,738.729997099277,2.086929542830644,6.534230300391844,2,2061.5229490243655,769.6201710265709,1.922765728853553,6.534230300391844,3,5311.270946775694,3.3685030580137987,4530.330897919731,2.9385724509814364,3963.82567562916,2.6786238545106844,5.737400689088626
2164.2812,2065.9,735.3,2.1096,61.69300000000001,0.297,2.1063460000000007,0.2256115485564472,0.7484330708661316,2.8096015231878146,4351.500201400002,1548.7962138000007,0.1511649673659382,2.6741863947785496,0.8499395800524986,0.31127388585509,2,True,False,30.080555428791378,0.8499395800524987,1.1057139314848103,2349.082585501426,722.5943580136576,2.1810705397570644,5.176502508013741,1,2038.5446708543,739.1295975964889,2.084575635141986,5.176502508013741,2,1885.8090816089073,770.2363271762125,1.9196004756387886,5.176502508013741,3,5123.514822693515,3.2509008123988514,4249.500552011414,2.7580341491982807,3620.000010020405,2.4483512593109324,4.5454573224512345
2164.4336,1997.9,1080.0,2.1006,60.8646,0.307,2.1053679999999715,0.2985666447800144,0.7205528562048626,1.8499074074074076,4206.314727199943,2273.797439999969,0.1417667206313299,2.6726826753010124,0.8725556598818045,0.3151525811465734,2,True,False,30.41433964096506,0.8725556598818045,1.1725574995416483,2341.94931194884,1062.8411683466732,2.1738961450439342,2.138609168733552,1,1943.7617142447457,1087.5601646654563,2.0761988448884967,2.138609168733552,2,1709.1114908692996,1134.137456170006,1.9091679768808127,2.138609168733552,3,5091.154581133878,2.2034800511085892,4035.635825853425,1.7872682150349493,3262.9809272866905,1.5069703249560127,0.8708751447768871
2164.5859,1989.4,1076.5,2.0967,63.4378,0.3127,2.126026000000016,0.4184508519004501,0.7806330275230277,1.8480260102183002,4229.516124400032,2288.666989000017,0.1709598260121778,2.6773535721619486,0.9097197640891396,0.3119014637783071,2,True,False,29.32612499034019,0.9097197640891396,1.3018866275695622,2314.064242478469,1062.5405291833413,2.1822556694709117,1.7389230285047803,1,1900.0137404810237,1086.8918402312986,2.0855662156996364,1.7389230285047803,2,1644.5548177855078,1132.709332062108,1.9202584398971339,1.7389230285047803,3,5049.87981266855,2.1778597417427807,3962.6044665123195,1.7481166663986425,3157.970268726114,1.4518771685155807,0.7058033562108786
